module_group,avg_total_l2,avg_ratio,ratio_std,avg_ma_total,avg_std_total,avg_sparsity,avg_heavy_tail,stability_ratio,recommended_bits,rationale
memory_attention.layers.3.linear2,0.0011396453709415293,0.00010872920287242075,6.765100621937103e-05,0.001148686555776731,0.0006894379429788673,0.97074752252438,129778.93065500155,0.6001967547297321,32,Extreme gradient-to-weight scaling
memory_attention.layers.3.norm1,0.00025737807429184454,6.122061174537297e-05,3.971976324230419e-05,0.0002594840412321349,0.000150969167410185,0.9293481920822294,1027.435436405475,0.5818052111926518,32,Extreme gradient-to-weight scaling
memory_attention.layers.3.norm2,5.953679450706896e-05,8.898017903689385e-06,7.522159127850359e-06,6.045277010020248e-05,4.473169327816593e-05,0.9303481342495179,242.93234320894356,0.7399444757290966,32,Extreme gradient-to-weight scaling
memory_attention.layers.3.norm3,0.00020632299838103276,3.838052643116357e-05,2.6103039882408235e-05,0.000208172443564073,0.0001338409381616726,0.9253285304624977,627.2886894916518,0.6429330216344314,32,Extreme gradient-to-weight scaling
memory_attention.layers.3.self_attn,0.004137022914348969,0.0001208688940442366,7.046062980027374e-05,0.004173257928062852,0.002266032772879212,0.9725622785039952,191398.47089853958,0.5429889098493995,32,Extreme gradient-to-weight scaling
memory_attention.norm.bias,0.0002478262720506277,0.00018485691600155375,0.00012180944972518319,0.0002501443570663732,0.0001549785218848978,0.926588590229293,535.3994575662274,0.6195563381978505,32,Extreme gradient-to-weight scaling
memory_attention.norm.weight,0.00023486140691414656,1.649834901741895e-05,9.831934856846159e-06,0.00023760554136395838,0.00013560911571347227,0.9674023540576207,640.1080301393223,0.5707321257535385,32,Extreme gradient-to-weight scaling
memory_encoder.fuser.layers.0,0.003759944624751261,0.0006598281141628981,0.00043411815074647416,0.003799594497019002,0.0021662578954192617,0.9744105981016699,57392.286847015406,0.5701287063971733,32,Extreme gradient-to-weight scaling
memory_encoder.fuser.layers.1,0.002487267145877789,0.00026313380655980866,0.00017563396639379985,0.002520573088151335,0.0015046647760075102,0.9735948011221442,20659.73822842855,0.5969534401047966,32,Extreme gradient-to-weight scaling
memory_encoder.mask_downsampler.encoder.0,0.012853662039148,0.028175323498084173,0.024627825997568624,0.012929212730652222,0.010220771968409507,0.5994339053446965,387861.3463832235,0.7905177354053725,32,Extreme gradient-to-weight scaling
